,x,y,"f1(x,y)"
0,51.751751751751755,0.9009009009009077,2677.4321869416967
1,-75.17517517517517,35.93593593593593,4359.915471026582
2,36.536536536536545,33.73373373373374,196.95371046722403
3,67.56756756756758,44.14414414414415,2616.6707247788336
4,-81.98198198198199,0.5005005005005074,6720.794868943018
5,-65.96596596596596,53.353353353353356,1504.9283517751983
6,-19.11911911911912,-66.76676676676676,-4092.260428596765
7,-61.96196196196196,74.5745745745746,-1722.0824428031674
8,93.1931931931932,-11.7117117117117,8547.807066325584
9,12.312312312312315,-13.513513513513502,-31.0220130039946
10,8.108108108108112,-2.3023023023022944,60.44082120158207
11,67.16716716716718,-4.1041041041040955,4494.584674764857
12,97.5975975975976,32.93293293293294,8440.712985257529
13,-76.97697697697697,-94.1941941941942,-2947.0912353795247
14,-24.724724724724723,15.715715715715717,364.32829225622004
15,85.7857857857858,8.108108108108112,7293.459625791961
16,-7.507507507507498,20.720720720720735,-372.98559821082415
17,-95.1951951951952,-36.93693693693693,7697.78787796806
18,-92.5925925925926,67.96796796796798,3953.7435333231124
19,-73.77377377377377,17.91791791791792,5121.517914310706
20,-72.57257257257257,22.522522522522536,4759.514269023777
21,-49.549549549549546,-32.33233233233233,1409.7781465148832
22,33.33333333333334,13.713713713713716,923.0451672894121
23,-18.51851851851852,-54.75475475475475,-2655.1476401326245
24,14.514514514514516,59.35935935935936,-3312.862411961511
25,65.76576576576576,-31.331331331331327,3343.4836237639047
26,76.37637637637638,43.34334334334335,3954.7054562069584
27,-78.17817817817817,-33.73373373373373,4973.862751640529
28,0.7007007007007076,58.75875875875877,-3452.1007493980483
29,54.35435435435437,75.57557557557558,-2757.2717863008147
30,47.947947947947966,32.53253253253254,1240.6400394388393
31,81.98198198198199,68.56856856856857,2019.3967741515307
32,17.31731731731732,29.529529529529526,-572.103635166698
33,-56.15615615615615,0.3003003003003073,3153.4236939642337
34,-68.96896896896897,-18.11811811811812,4428.452476500524
35,0.3003003003003073,40.74074074074076,-1659.7177758338937
36,-93.993993993994,45.545545545545565,6760.474187901613
37,-83.98398398398399,63.36336336336336,3038.3937491044608
38,29.529529529529526,12.712712712712715,710.3800497193888
39,-42.54254254254254,99.5995995995996,-8110.212314416519
40,-9.7097097097097,37.737737737737746,-1329.8583869154447
41,-45.945945945945944,-45.545545545545544,36.63322982642285
42,-18.31831831831832,54.35435435435437,-2618.8350512674856
43,83.98398398398399,21.921921921921935,6572.738905071237
44,-65.36536536536536,-27.327327327327325,3525.8481704928145
45,-16.716716716716718,-49.149149149149146,-2136.190244298352
46,-99.1991991991992,-92.5925925925926,1267.092918744569
47,2.3023023023023086,48.34834834834837,-2332.2621921220534
48,-53.95395395395395,51.351351351351354,274.06786165544827
49,-53.35335335335335,78.77877877877879,-3359.515671827986
50,-90.5905905905906,-23.923923923923923,7634.300967634301
51,-1.9019019019018941,-27.127127127127125,-732.2637953268583
52,-98.5985985985986,45.945945945945965,7610.653696739781
53,86.986986986987,-34.53453453453453,6374.1018295572885
54,73.17317317317318,14.114114114114116,5155.105055004956
55,-31.931931931931928,40.34034034034036,-607.6947818689581
56,-24.324324324324323,1.9019019019019083,588.0555229904579
57,-85.78578578578579,91.5915915915916,-1029.8186073961851
58,33.53353353353353,72.1721721721722,-4084.3245648050492
59,-34.33433433433433,-85.98598598598599,-6214.743271800329
60,36.936936936936945,74.974974974975,-4256.909562214871
61,-88.988988988989,71.57157157157158,2796.5503040578105
62,-15.915915915915917,94.59459459459461,-8694.820947073202
63,-62.96296296296296,55.95595595595597,833.2656981305608
64,21.121121121121135,-36.53653653653653,-888.8167446725996
65,-15.715715715715717,-18.71871871871872,-103.4067100133166
66,27.72772772772774,13.513513513513516,586.2118374630893
67,-95.3953953953954,-19.71971971971972,8711.414116819522
68,-29.729729729729726,24.324324324324337,292.1840759678589
69,-4.504504504504496,-71.37137137137137,-5073.582090599108
70,-90.990990990991,-23.323323323323322,7735.383030678326
71,91.991991991992,29.129129129129126,7614.02042683324
72,-57.95795795795796,19.51951951951952,2978.113248383519
73,-52.55255255255255,-66.36636636636636,-1642.7238048859667
74,-96.996996996997,-45.14514514514514,7370.333296259222
75,4.10410410410411,-9.509509509509499,-73.5871006141274
76,-91.991991991992,92.7927927927928,-147.9758036314597
77,1.7017017017017082,-36.33633633633633,-1317.4335496657816
78,-67.56756756756756,65.96596596596598,213.86752117482592
79,-64.76476476476476,13.913913913913916,4000.8777546315077
80,-23.123123123123122,-57.35735735735736,-2755.1876200524853
81,79.7797797797798,-66.56656656656656,1933.7054772490246
82,-46.546546546546544,-17.71771771771772,1852.6634742850956
83,-85.58558558558559,-10.5105105105105,7214.421628836044
84,28.52852852852854,47.74774774774775,-1465.9704749794837
85,-58.35835835835836,-63.76376376376376,-660.1195790384977
86,41.14114114114116,98.7987987987988,-8068.60914969023
87,49.94994994994997,34.534534534534544,1302.363424485548
88,3.7037037037037095,-62.76276276276276,-3925.4469684900114
89,24.724724724724737,-88.988988988989,-7307.728148568989
90,94.59459459459461,55.35535535535536,5883.921959998039
91,-94.3943943943944,43.14314314314316,7048.970892814736
92,-54.35435435435435,-12.512512512512501,2797.832867902938
93,50.950950950950954,5.505505505505511,2565.6888119350588
94,27.52752752752754,-50.95095095095095,-1838.234631027423
95,-26.526526526526524,-98.1981981981982,-8939.229519810102
96,-89.5895895895896,-99.5995995995996,-1893.7856775694609
97,-42.74274274274274,20.120120120120134,1422.1228235242243
98,-24.524524524524523,-10.3103103103103,495.1498044591139
99,-74.17417417417417,-13.713713713713702,5313.742170599027
100,-57.15715715715715,-36.73673673673673,1917.352788223659
101,-70.17017017017017,-42.34234234234234,3130.9788266745218
102,-74.97497497497497,25.325325325325338,4979.874769664558
103,-89.3893893893894,-27.727727727727725,7221.63605046488
104,93.5935935935936,-55.95595595595595,5628.691754817881
105,90.3903903903904,31.73173173173174,7163.519876232589
106,63.56356356356358,65.56556556556558,-258.5167750332912
107,-17.91791791791792,33.13313313313313,-776.7527287046803
108,-85.98598598598599,-14.114114114114102,7194.381568755944
109,14.314314314314316,60.16016016016016,-3414.345276207138
110,-86.98698698698699,-9.7097097097097,7472.457442427413
111,-56.55655655655655,3.103103103103109,3189.0148406664916
112,-47.147147147147145,52.952952952952955,-581.161742322904
113,-26.926926926926924,-61.36136136136136,-3040.1572743915085
114,-11.3113113113113,18.91891891891892,-229.9797294792292
